BG	Oblast Smolyan	14144	0
BG	Oblast Stara Zagora	112867	1
BG	Oblast Turgovishte	21333	0
BG	Oblast Veliko Turnovo	107570	3
BG	Oblast Vidin	21812	0
BG	Oblast Vratsa	51381	0
BG	Oblast Yambol	37378	0
BG	Pazardzhik	59391	0
BG	Pernik	40522	1
BG	Plovdiv	377330	10
BG	Sofia-Capital	2124810	34
BG	Sofiya	48923	1
BG	Unknown	375994	9
BG	Varna	347544	7
BH	Central Governorate	23660	0
BH	Manama	682737	30
BH	Muharraq	21572	1
BH	Southern Governorate	21562	1
BH	Unknown	189292	6
BI	Bujumbura Mairie Province	8958	1
BI	Unknown	5125	0
BJ	Atlantique Department	263	0
BJ	Borgou Department	39	0
BJ	Departement de l'Oueme	116	0
BJ	Littoral	26395	0
BJ	Unknown	7593	0
BL	Unknown	6684	0
BM	Hamilton city	128551	3
BM	Paget	23	0
BM	Saint George	3067	0
BM	Sandys Parish	102	0
BM	Unknown	567	0
BN	Belait District	10900	0
BN	Brunei and Muara District	375378	3
BN	Tutong District	9130	0
BN	Unknown	6870	0
BO	Departamento de Chuquisaca	2870	0
BO	Departamento de Cochabamba	55828	1
BO	Departamento de La Paz	131557	1
BO	Departamento de Pando	26	0
BO	Departamento de Potosi	3044	0
BO	Departamento de Santa Cruz	13394	0
BO	Departamento de Tarija	3296	0
BO	El Beni	49922	1
BO	Oruro	3300	0
BO	Unknown	992	0
BQ	Bonaire	11263	1
BQ	Saba	7775	0
BQ	Sint Eustatius	257	0
BQ	Unknown	5930	0
BR	Acre	15099	3
BR	Alagoas	80666	1
BR	Amapa	10495	0
BR	Amazonas	122425	1
BR	Bahia	408319	5
BR	Ceara	72205	0
BR	Espirito Santo	233692	1
BR	Federal District	506243	4
BR	Goias	238445	1
BR	Maranhao	75782	0
BR	Mato Grosso	65783	0
BR	Mato Grosso do Sul	179807	0
BR	Minas Gerais	1177366	12
BR	Para	144549	0
BR	Parana	921434	7
BR	Paraíba	137380	0
BR	Pernambuco	426114	1
BR	Piaui	411810	6
BR	Rio Grande do Norte	164083	0
BR	Rio Grande do Sul	1096840	14
BR	Rio de Janeiro	1907574	56
BR	Rondonia	29483	0
BR	Roraima	718	0
BR	Santa Catarina	590446	4
BR	Sao Paulo	4995726	42
BR	Sergipe	75092	0
BR	Tocantins	25062	1
BR	Unknown	698757	16
BS	Central Abaco District	3292	1
BS	City of Freeport District	35422	4
BS	Harbour Island	1150	0
BS	New Providence District	270127	15
BS	North Andros District	213	0
BS	Unknown	805	0
BS	West Grand Bahama District	24	0
BT	Chhukha Dzongkhag	2585	0
BT	Thimphu Dzongkhag	61924	2
BT	Unknown	2468	0
BW	Central District	4497	0
BW	Ghanzi District	224	0
BW	North East District	1306	0
BW	North West District	1153	0
BW	South East District	163671	5
BW	Unknown	13726	1
BY	Brest	28431	0
BY	Gomel	45237	0
BY	Grodnenskaya	50604	0
BY	Minsk	712073	20
BY	Mogilev	36233	1
BY	Unknown	52715	2
BY	Vitebsk	52794	5
BZ	Belize District	75374	4
BZ	Cayo District	26817	3
BZ	Corozal District	5479	0
BZ	Orange Walk District	7794	0
BZ	Stann Creek District	3311	0
BZ	Toledo District	755	0
BZ	Unknown	14020	1
CA	Alberta	11515289	397
CA	British Columbia	15748702	624
CA	Manitoba	3135539	101
CA	New Brunswick	1596010	74
CA	Newfoundland and Labrador	996820	34
CA	Northwest Territories	95239	1
CA	Nova Scotia	2834502	75
CA	Nunavut	21209	0
CA	Ontario	53116557	1725
CA	Prince Edward Island	350726	22
CA	Quebec	13156259	331
CA	Saskatchewan	2296751	88
CA	Unknown	2265600	72
CA	Yukon	97779	5
CC	Unknown	253	0
CD	Katanga Province	4591	1
CD	Kinshasa City	20250	2
CD	Nord Kivu	252	0
CD	South Kivu Province	728	0
CD	Unknown	29619	0
CF	Mbomou	69	0
CF	Unknown	2069	0
CG	Commune de Brazzaville	4428	0
CG	Pointe-Noire	3	0
CG	Sangha	2	0
CG	Unknown	9438	0
CH	Aargau	265881	4
CH	Appenzell Ausserrhoden	6974	0
CH	Appenzell Innerrhoden	1963	0
CH	Basel-City	300842	13
CH	Basel-Landschaft	140145	5
CH	Bern	494124	6
CH	Fribourg	112103	1
CH	Geneva	672689	13
CH	Glarus	3591	0
CH	Grisons	47732	1
CH	Jura	6489	0
CH	Lucerne	172431	3
CH	Neuchâtel	75241	2
CH	Nidwalden	14666	0
CH	Obwalden	3836	0
CH	Saint Gallen	182604	2
CH	Schaffhausen	20497	0
CH	Schwyz	45907	2
CH	Solothurn	91439	2
CH	Thurgau	51138	1
CH	Ticino	161280	2
CH	Unknown	1411116	36
CH	Uri	1672	0
CH	Valais	92322	3
CH	Vaud	738134	16
CH	Zug	96995	1
CH	Zurich	2071200	67
CI	Lagunes	101788	0
CI	Unknown	17144	0
CK	Unknown	7732	2
CL	Antofagasta	70053	1
CL	Atacama	12192	0
CL	Aysen	4169	0
CL	Coquimbo	59133	2
CL	Los Lagos	54950	0
CL	Maule	43359	2
CL	Region de Arica y Parinacota	19963	0
CL	Region de Los Rios	51748	0
CL	Region de Magallanes y de la Antartica Chilena	19841	1
CL	Region de Valparaiso	271652	5
CL	Region de la Araucania	52764	1
CL	Region del Biobio	173187	6
CL	Region del Libertador General Bernardo O'Higgins	38335	0
CL	Santiago Metropolitan	1901178	20
CL	Tarapacá	31654	0
CL	Unknown	59137	0
CM	Adamaoua	168	0
CM	Centre	36180	1
CM	Littoral	49559	4
CM	North Region	1471	0
CM	North-West Region	1240	0
CM	South-West Region	8436	1
CM	Unknown	89749	7
CM	West	4056	0
CN	Anhui Sheng	510181	11
CN	Beijing Shi	2786567	84
CN	Chongqing Shi	224026	0
CN	Fujian	640135	55
CN	Gansu Sheng	70990	10
CN	Guangdong	2385642	69
CN	Guangxi Zhuangzu Zizhiqu	157370	3
CN	Guizhou Sheng	79850	0
CN	Hainan	34046	1
CN	Hebei	296096	3
CN	Heilongjiang Sheng	197748	4
CN	Henan Sheng	355399	4
CN	Hubei	412046	160
CN	Hunan	293074	7
CN	Inner Mongolia	97103	3
CN	Jiangsu Sheng	958259	24
CN	Jiangxi Sheng	529912	5
CN	Jilin Sheng	181970	4
CN	Liaoning	441910	9
CN	Ningxia Huizu Zizhiqu	18901	0
CN	Qinghai Sheng	14916	0
CN	Shaanxi	369836	6
CN	Shandong Sheng	607914	20
CN	Shanghai Shi	1630606	67
CN	Shanxi Sheng	100901	0
CN	Sichuan Sheng	409209	7
CN	Tianjin Shi	259740	4
CN	Tibet Autonomous Region	5889	0
CN	Unknown	428961	23
CN	Xinjiang Uygur Zizhiqu	117369	2
CN	Yunnan	192337	2
CN	Zhejiang Sheng	1806221	12
CO	Antioquia	612700	8
CO	Atlántico	55738	1
CO	Bogota D.C.	1318355	26
CO	Cundinamarca	12700	0
CO	Departamento de Arauca	2	0
CO	Departamento de Bolivar	15359	0
CO	Departamento de Boyaca	3398	0
CO	Departamento de Caldas	23178	3
CO	Departamento de Casanare	1686	0
CO	Departamento de Cordoba	6478	0
CO	Departamento de La Guajira	325	0
CO	Departamento de Narino	5195	0
CO	Departamento de Norte de Santander	8922	0
CO	Departamento de Risaralda	47430	1
CO	Departamento de Santander	53794	4
CO	Departamento de Sucre	925	0
CO	Departamento de Tolima	8462	0
CO	Departamento del Amazonas	3	0
CO	Departamento del Caqueta	72	0
CO	Departamento del Cauca	465	0
CO	Departamento del Cesar	3172	0
CO	Departamento del Guainia	17	0
CO	Departamento del Huila	2923	0
CO	Departamento del Magdalena	6222	0
CO	Departamento del Meta	9264	0
CO	Departamento del Putumayo	34	0
CO	Departamento del Valle del Cauca	147635	1
CO	Providencia y Santa Catalina, Departamento de Archipielago de San Andres	630	0
CO	Quindio Department	8619	0
CO	Unknown	367635	5
CR	Provincia de Alajuela	83702	4
CR	Provincia de Cartago	52132	4
CR	Provincia de Guanacaste	17816	1
CR	Provincia de Heredia	101070	2
CR	Provincia de Limon	4490	0
CR	Provincia de Puntarenas	9212	0
CR	Provincia de San Jose	554906	34
CR	Unknown	22175	0
CU	Artemisa	19	0
CU	La Habana	128	0
CU	Las Tunas	174	0
CU	Provincia Granma	4	0
CU	Provincia de Camagueey	71208	2
CU	Provincia de Ciego de Avila	7111	1
CU	Provincia de Cienfuegos	7	0
CU	Provincia de Guantanamo	22	0
CU	Provincia de Holguin	1	0
CU	Provincia de Matanzas	21244	0
CU	Provincia de Sancti Spiritus	6	0
CU	Provincia de Santiago de Cuba	809	0
CU	Unknown	5571	0
CV	Concelho de Ribeira Grande de Santiago	72	0
CV	Concelho de Sao Domingos	9462	0
CV	Concelho de Sao Vicente	53	0
CV	Unknown	16560	1
CW	Unknown	138956	3
CX	Unknown	132	0
CY	Ammochostos	3690	0
CY	Keryneia	1050	0
CY	Larnaka	47347	1
CY	Lefkosia	476127	16
CY	Limassol	228006	2
CY	Pafos	38909	1
CY	Unknown	269933	5
CZ	Central Bohemia	378077	6
CZ	Hlavni mesto Praha	2492395	85
CZ	Jihocesky kraj	194170	5
CZ	Karlovarsky kraj	71618	0
CZ	Kraj Vysocina	128580	5
CZ	Kralovehradecky kraj	172949	1
CZ	Liberecky kraj	119683	0
CZ	Moravskoslezsky kraj	391959	11
CZ	Olomoucky kraj	254114	2
CZ	Pardubicky kraj	154991	6
CZ	Plzensky kraj	195730	2
CZ	South Moravian	889947	31
CZ	Unknown	718924	19
CZ	Ustecky kraj	213895	4
CZ	Zlín	272018	1
DE	Baden-Württemberg Region	4574201	86
DE	Bavaria	5193521	78
DE	Brandenburg	278826	3
DE	Bremen	485131	9
DE	Hamburg	1662537	18
DE	Hesse	3989174	40
DE	Land Berlin	3853599	51
DE	Lower Saxony	2080749	23
DE	Mecklenburg-Vorpommern	233814	4
DE	North Rhine-Westphalia	7674383	89
DE	Rheinland-Pfalz	1280257	9
DE	Saarland	289633	5
DE	Saxony	1157741	13
DE	Saxony-Anhalt	372129	9
DE	Schleswig-Holstein	656095	10
DE	Thuringia	419941	9
DE	Unknown	16319154	88
DJ	Unknown	120777	4
DK	Capital Region	4311021	88
DK	Central Jutland	1892481	38
DK	North Denmark	743858	12
DK	South Denmark	1503945	38
DK	Unknown	726709	9
DK	Zealand	793535	21
DM	Saint Andrew	149	0
DM	Saint George	75950	17
DM	Saint John	12146	0
DM	Unknown	1467	0
DO	Nacional	741995	20
DO	Provincia Duarte	22	0
DO	Provincia Espaillat	1523	0
DO	Provincia Maria Trinidad Sanchez	80	0
DO	Provincia Sanchez Ramirez	60	0
DO	Provincia de El Seibo	17	0
DO	Provincia de Hermanas Mirabal	33	0
DO	Provincia de Independencia	231	0
DO	Provincia de La Altagracia	4135	0
DO	Provincia de La Romana	4396	0
DO	Provincia de La Vega	2653	1
DO	Provincia de Monsenor Nouel	151	0
DO	Provincia de Monte Cristi	1801	0
DO	Provincia de Pedernales	275	0
DO	Provincia de Peravia	355	0
DO	Provincia de San Cristobal	3489	0
DO	Provincia de San Jose de Ocoa	1595	0
DO	Provincia de San Juan	174	0
DO	Provincia de San Pedro de Macoris	2457	0
DO	Provincia de Santiago	48559	0
DO	Provincia de Santo Domingo	2492	0
DO	Provincia de Valverde	124	0
DO	Puerto Plata	501	0
DO	Samaná	27	0
DO	Unknown	3885	0
DZ	Adrar	364	0
DZ	Annaba	11539	0
DZ	El Oued	2888	0
DZ	El Tarf	120	0
DZ	Illizi	75	0
DZ	Oran	20237	0
DZ	Unknown	1030106	34
DZ	Wilaya d' Alger	115343	1
DZ	Wilaya de Ain Defla	346	0
DZ	Wilaya de Batna	14393	0
DZ	Wilaya de Bechar	61477	0
DZ	Wilaya de Bejaia	2592	0
DZ	Wilaya de Biskra	1604	0
DZ	Wilaya de Blida	14435	1
DZ	Wilaya de Bordj Bou Arreridj	416	0
DZ	Wilaya de Bouira	2401	0
DZ	Wilaya de Boumerdes	663	0
DZ	Wilaya de Chlef	49587	2
DZ	Wilaya de Constantine	12426	1
DZ	Wilaya de Djelfa	21821	0
DZ	Wilaya de Ghardaia	236	0
DZ	Wilaya de Guelma	3140	0
DZ	Wilaya de Jijel	635	0
DZ	Wilaya de Laghouat	3096	0
DZ	Wilaya de M'Sila	40	0
DZ	Wilaya de Mascara	3779	0
DZ	Wilaya de Medea	735	0
DZ	Wilaya de Mila	388	0
DZ	Wilaya de Mostaganem	282	0
DZ	Wilaya de Naama	8	0
DZ	Wilaya de Ouargla	32507	1
DZ	Wilaya de Relizane	746	0
DZ	Wilaya de Saida	4513	2
DZ	Wilaya de Setif	11718	1
DZ	Wilaya de Sidi Bel Abbes	1002	0
DZ	Wilaya de Skikda	1190	0
DZ	Wilaya de Souk Ahras	173	0
DZ	Wilaya de Tamanrasset	803	0
DZ	Wilaya de Tebessa	995	0
DZ	Wilaya de Tiaret	24761	1
DZ	Wilaya de Tindouf	3	0
DZ	Wilaya de Tipaza	27328	1
DZ	Wilaya de Tissemsilt	838	0
DZ	Wilaya de Tizi Ouzou	73808	0
DZ	Wilaya de Tlemcen	9724	0
EC	Provincia de Bolivar	8	0
EC	Provincia de Cotopaxi	366	0
EC	Provincia de El Oro	8606	0
EC	Provincia de Esmeraldas	2610	0
EC	Provincia de Francisco de Orellana	147	0
EC	Provincia de Imbabura	6206	0
EC	Provincia de Loja	13611	1
EC	Provincia de Los Rios	5512	1
EC	Provincia de Manabi	27482	1
EC	Provincia de Morona-Santiago	591	0
EC	Provincia de Napo	25	0
EC	Provincia de Pichincha	528683	7
EC	Provincia de Santa Elena	1557	0
EC	Provincia de Santo Domingo de los Tsachilas	10885	1
EC	Provincia de Sucumbios	537	0
EC	Provincia de Zamora-Chinchipe	141	0
EC	Provincia del Azuay	65065	1
EC	Provincia del Canar	1405	0
EC	Provincia del Carchi	110	0
EC	Provincia del Chimborazo	4765	0
EC	Provincia del Guayas	336117	16
EC	Provincia del Pastaza	583	0
EC	Provincia del Tungurahua	32655	1
EC	Unknown	32620	3
EE	Harjumaa	1510617	34
EE	Hiiumaa	7734	0
EE	Ida-Virumaa	40756	0
EE	Järvamaa	18571	1
EE	Jõgevamaa	13816	0
EE	Lääne	17288	2
EE	Lääne-Virumaa	39619	1
EE	Pärnumaa	67485	1
EE	Põlvamaa	16428	1
EE	Raplamaa	21579	0
EE	Saare	24609	1
EE	Tartu	441522	24
EE	Unknown	219755	5
EE	Valgamaa	13849	0
EE	Viljandimaa	38809	0
EE	Võrumaa	22038	2
EG	Alexandria	500615	29
EG	As Suways	3854	0
EG	Beheira Governorate	10183	2
EG	Eastern Province	27071	0
EG	Ismailia Governorate	35187	0
EG	Kafr ash Shaykh	514	1
EG	Luxor	4755	0
EG	Muhafazat Aswan	10512	2
EG	Muhafazat Asyut	40435	7
EG	Muhafazat Bani Suwayf	4997	0
EG	Muhafazat Bur Sa`id	26872	1
EG	Muhafazat Dumyat	10977	1
EG	Muhafazat Qina	10232	0
EG	Muhafazat Shamal Sina'	88	0
EG	Muhafazat Suhaj	8086	0
EG	Muhafazat ad Daqahliyah	105478	8
EG	Muhafazat al Fayyum	9727	0
EG	Muhafazat al Gharbiyah	90399	3
EG	Muhafazat al Jizah	273493	6
EG	Muhafazat al Minufiyah	2507	0
EG	Muhafazat al Minya	17932	0
EG	Muhafazat al Qahirah	2925656	130
EG	Muhafazat al Qalyubiyah	28040	1
EG	Red Sea	2791	0
EG	South Sinai	52	0
EG	Unknown	881063	49
ER	Maekel Region	171	0
ER	Unknown	13816	17
ES	Andalusia	1585622	29
ES	Aragon	290673	2
ES	Balearic Islands	286045	4
ES	Basque Country	595391	18
ES	Canary Islands	420535	6
ES	Cantabria	126475	3
ES	Castille and León	449637	16
ES	Castille-La Mancha	222101	3
ES	Catalonia	3354073	79
ES	Ceuta	3947	0
ES	Extremadura	102329	3
ES	Galicia	610154	34
ES	La Rioja	52769	2
ES	Madrid	3199425	53
ES	Melilla	2368	0
ES	Murcia	245654	5
ES	Navarre	145133	1
ES	Principality of Asturias	267440	7
ES	Unknown	750087	16
ES	Valencia	1211073	18
ET	Adis Abeba Astedader	391457	8
ET	Afar Region	66550	3
ET	Amhara	2471	0
ET	Bīnshangul Gumuz	69020	1
ET	Dire Dawa	27720	0
ET	Gambela	40430	3
ET	Harari Region	53628	2
ET	Oromiya	25654	1
ET	Somali	63098	0
ET	Tigray	56356	1
ET	Unknown	272021	11
FI	Central Finland	90165	3
FI	Central Ostrobothnia	36735	0
FI	Eastern Finland	63684	1
FI	Haeme	115884	1
FI	Kainuu	35623	0
FI	Kymenlaakso	77000	4
FI	Lapland	103106	1
FI	Lapponia	212224	4
FI	North Karelia	116157	4
FI	Northern Ostrobothnia	439181	6
FI	Northern Savo	126941	4
FI	Ostrobothnia	67376	2
FI	Oulu	43712	1
FI	Pirkanmaa	471570	7
FI	Päijänne Tavastia	116831	4
FI	Satakunta	136104	6
FI	South Karelia	111667	1
FI	Southern Finland	220449	1
FI	Southern Ostrobothnia	38377	1
FI	Southern Savonia	63369	2
FI	Southwest Finland	568458	17
FI	Unknown	2105137	43
FI	Uusimaa	3490389	102
FI	Western Finland	129186	1
FJ	Central	159013	0
FJ	Unknown	20368	1
FJ	Western	4289	0
FK	Unknown	6426	0
FM	State of Kosrae	223	0
FM	State of Pohnpei	144	1
FM	Unknown	15699	1
FO	Eysturoy	3523	0
FO	Norðoyar	4194	0
FO	Sandoy	40	0
FO	Streymoy	89928	3
FO	Suðuroy	1095	0
FO	Unknown	7385	0
FO	Vágar	353	0
FR	Alsace	638040	13
FR	Aquitaine	854943	15
FR	Auvergne	253952	0
FR	Bourgogne	309595	6
FR	Brittany	844973	9
FR	Centre	579557	7
FR	Champagne-Ardenne	264251	2
FR	Corsica	34633	2
FR	Franche-Comté	203656	1
FR	Haute-Normandie	369817	3
FR	Languedoc-Roussillon	693881	11
FR	Limousin	113626	1
FR	Lorraine	541990	11
FR	Lower Normandy	288058	3
FR	Midi-Pyrénées	947373	9
FR	Nord-Pas-de-Calais	918179	8
FR	Pays de la Loire	813592	10
FR	Picardie	358729	3
FR	Poitou-Charentes	420875	10
FR	Provence-Alpes-Côte d'Azur	1523095	23
FR	Rhône-Alpes	2156760	22
FR	Unknown	4558905	46
FR	Île-de-France	9304129	117
GA	Estuaire	15508	1
GA	Province de l'Ogooue-Lolo	9	0
GA	Province de l'Ogooue-Maritime	310	0
GA	Province de la Ngounie	9	0
GA	Province du Haut-Ogooue	117	0
GA	Unknown	8548	0
GB	England	141633331	3840
GB	Northern Ireland	2594250	59
GB	Scotland	11998590	424
GB	Unknown	15552853	342
GB	Wales	5390852	111
GD	Saint Andrew	122	0
GD	Saint David	26	0
GD	Saint George	42038	14
GD	Unknown	46139	3
GE	Abkhazia	3	0
GE	Ajaria	10547	0
GE	Guria	86	0
GE	Imereti	1841	0
GE	K'alak'i T'bilisi	1487330	42
GE	Kakheti	1104	0
GE	Kvemo Kartli	1376	0
GE	Mtskheta-Mtianeti	8	0
GE	Racha-Lechkhumi and Kvemo Svaneti	10	0
GE	Samegrelo and Zemo Svaneti	4219	0
GE	Samtskhe-Javakheti	452	0
GE	Shida Kartli	39681	3
GE	Unknown	293624	8
GF	Unknown	23119	0
GG	Saint Peter Port	143944	2
GG	Saint Sampson	45	0
GG	Unknown	1366	0
GG	Vale	1228	0
GH	Ashanti Region	29821	2
GH	Brong-Ahafo	688	0
GH	Central Region	6644	0
GH	Eastern Region	161	0
GH	Greater Accra Region	600284	21
GH	Unknown	309314	14
GH	Upper East Region	586	0
GH	Volta Region	3417	0
GH	Western Region	3548	0
GI	Unknown	106653	0
GL	Kujalleq	1139	0
GL	Qaasuitsup	3007	0
GL	Qeqqata	3291	1
GL	Sermersooq	10492	0
GL	Unknown	5539	0
GM	City of Banjul	12554	3
GM	Unknown	29051	3
GM	Western Division	168	0
GN	Conakry Region	4062	0
GN	Unknown	8879	0
GP	Unknown	51955	0
GQ	Provincia de Bioko Norte	664	0
GQ	Unknown	4657	0
GR	Attica	5684376	93
GR	Central Greece	48882	0
GR	Central Macedonia	1238063	24
GR	Crete	172206	5
GR	East Macedonia and Thrace	106597	0
GR	Epirus	53573	0
GR	Ionian Islands	75399	2
GR	North Aegean	27611	1
GR	Peloponnese	85054	1
GR	South Aegean	55286	1
GR	Thessaly	158678	1
GR	Unknown	1748338	43
GR	West Greece	186045	2
GR	West Macedonia	38909	0
GS	Unknown	18	0
GT	Departamento de Alta Verapaz	28	0
GT	Departamento de Baja Verapaz	7	0
GT	Departamento de Chiquimula	310	0
GT	Departamento de Escuintla	3	0
GT	Departamento de Guatemala	354820	5
GT	Departamento de Huehuetenango	10646	0
GT	Departamento de Izabal	6	0
GT	Departamento de Jutiapa	768	0
GT	Departamento de Quetzaltenango	10215	0
GT	Departamento de Retalhuleu	824	0
GT	Departamento de Sacatepequez	1267	0
GT	Departamento de San Marcos	72	0
GT	Departamento de Solola	170	0
GT	Departamento de Zacapa	2091	0
GT	Departamento del Quiche	88	0
GT	Suchitepeque	21	0
GT	Unknown	11218	1
GU	Agat	998	0
GU	Barrigada	47941	1
GU	Dededo	691	0
GU	Hagatna	30150	1
GU	Inarajan	102	0
GU	Mangilao	883	0
GU	Merizo Municipality	48	0
GU	Santa Rita Municipality	15971	0
GU	Tamuning	7849	1
GU	Unknown	79339	1
GU	Yigo	34766	1
GW	Bissau	2127	0
GW	Unknown	312	0
GY	Cuyuni-Mazaruni Region	338	0
GY	Demerara-Mahaica Region	190738	14
GY	East Berbice-Corentyne Region	1978	1
GY	Essequibo Islands-West Demerara Region	656	0
GY	Unknown	174	0
GY	Upper Demerara-Berbice Region	2238	0
HK	Central and Western District	634	0
HK	Eastern	5592	0
HK	Kowloon City	685335	27
HK	Kwon Tong	254	0
HK	Sha Tin	37401	5
HK	Sham Shui Po	24041	1
HK	Southern	22851	1
HK	Tsuen Wan District	218	0
HK	Unknown	9962016	385
HK	Wanchai	20947	0
HK	Wong Tai Sin	24189	3
HK	Yau Tsim Mong	17873	0
HK	Yuen Long District	18083	0
HN	Bay Islands	1272	0
HN	Departamento de Atlantida	11918	2
HN	Departamento de Choluteca	1142	0
HN	Departamento de Colon	156	0
HN	Departamento de Comayagua	3367	0
HN	Departamento de Copan	866	0
HN	Departamento de Cortes	71526	3
